ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0061384	GO:0061384	heart trabecula morphogenesis	2/724	32/18614	0.355231304958596	0.787692824990513	0.723524960169928	NOTCH1/TGFB2	2
GO:0071353	GO:0071353	cellular response to interleukin-4	2/724	32/18614	0.355231304958596	0.787692824990513	0.723524960169928	FASN/NFIL3	2
GO:0140058	GO:0140058	neuron projection arborization	2/724	32/18614	0.355231304958596	0.787692824990513	0.723524960169928	PHACTR1/CHRNA7	2
GO:0070085	GO:0070085	glycosylation	11/724	245/18614	0.35669210065502	0.787692824990513	0.723524960169928	ST6GALNAC2/XXYLT1/TET1/ST6GAL1/GALNT12/ST6GALNAC1/ST3GAL1/MGAT5B/B3GALT9/MAN1A1/GALNTL6	11
GO:0043255	GO:0043255	regulation of carbohydrate biosynthetic process	5/724	101/18614	0.356819457769394	0.787692824990513	0.723524960169928	SORBS1/PASK/C1QTNF3/HAS2/ERFE	5
GO:0050764	GO:0050764	regulation of phagocytosis	5/724	101/18614	0.356819457769394	0.787692824990513	0.723524960169928	MERTK/SYK/PTPRJ/TUB/FCGR2B	5
GO:0032388	GO:0032388	positive regulation of intracellular transport	9/724	197/18614	0.359202001830646	0.787692824990513	0.723524960169928	FZD5/DAB2/CEP131/CEMIP/ERBB2/CDK5R1/ANK3/BBC3/SORL1	9
GO:0008064	GO:0008064	regulation of actin polymerization or depolymerization	7/724	149/18614	0.360037717155942	0.787692824990513	0.723524960169928	FHOD3/MYADM/DAAM2/BAIAP2L2/VILL/PDXP/ARHGAP28	7
GO:0015748	GO:0015748	organophosphate ester transport	7/724	149/18614	0.360037717155942	0.787692824990513	0.723524960169928	ANO7/ATP11A/ANO4/SLC19A1/ABCB1/P2RX7/ATP10B	7
GO:0043154	GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	4/724	78/18614	0.360470539433211	0.787692824990513	0.723524960169928	MICAL1/BIRC7/NR4A1/KLF4	4
GO:0010761	GO:0010761	fibroblast migration	3/724	55/18614	0.361714775695717	0.787692824990513	0.723524960169928	CYGB/SLC8A1/AKAP12	3
GO:0043647	GO:0043647	inositol phosphate metabolic process	3/724	55/18614	0.361714775695717	0.787692824990513	0.723524960169928	ITPKB/INPP5E/NUDT11	3
GO:0051703	GO:0051703	biological process involved in intraspecies interaction between organisms	3/724	55/18614	0.361714775695717	0.787692824990513	0.723524960169928	DRD4/GAD1/GRPR	3
GO:1902991	GO:1902991	regulation of amyloid precursor protein catabolic process	3/724	55/18614	0.361714775695717	0.787692824990513	0.723524960169928	CHRNA7/SORL1/AGER	3
GO:0010632	GO:0010632	regulation of epithelial cell migration	13/724	295/18614	0.362401045035962	0.787692824990513	0.723524960169928	SERPINF1/STARD13/NOTCH1/PRKCA/CEACAM1/TGFB2/HAS2/FOXC2/CD40/DAB2IP/HDAC9/EMC10/KLF4	13
GO:0010810	GO:0010810	regulation of cell-substrate adhesion	10/724	222/18614	0.363294442506682	0.787692824990513	0.723524960169928	PTPRJ/DAB2/ST6GAL1/MYADM/ONECUT1/NOTCH1/FBLN1/HAS2/THY1/CORO2B	10
GO:0008585	GO:0008585	female gonad development	5/724	102/18614	0.364588616720932	0.787692824990513	0.723524960169928	IDH1/FANCG/FANCA/INHA/AMH	5
GO:0014897	GO:0014897	striated muscle hypertrophy	5/724	102/18614	0.364588616720932	0.787692824990513	0.723524960169928	HDAC4/NOTCH1/PRKCA/PDE9A/MLIP	5
GO:1990830	GO:1990830	cellular response to leukemia inhibitory factor	5/724	102/18614	0.364588616720932	0.787692824990513	0.723524960169928	ADAM23/RNF125/RFX2/SOCS3/KLF4	5
GO:0099504	GO:0099504	synaptic vesicle cycle	9/724	198/18614	0.364730281236496	0.787692824990513	0.723524960169928	STON2/STON1/RAPGEF4/SNCB/RIMS4/CDK5R1/P2RX7/LPAR1/UNC13A	9
GO:0002708	GO:0002708	positive regulation of lymphocyte mediated immunity	6/724	126/18614	0.366187192640949	0.787692824990513	0.723524960169928	CADM1/FZD5/PVR/MICB/CD40/P2RX7	6
GO:0045471	GO:0045471	response to ethanol	6/724	126/18614	0.366187192640949	0.787692824990513	0.723524960169928	GRIN2B/RGS7/TYMS/ST6GAL1/DRD4/TNFRSF11A	6
GO:0061351	GO:0061351	neural precursor cell proliferation	7/724	150/18614	0.366415586942653	0.787692824990513	0.723524960169928	POU3F3/RORA/NOTCH1/GBX2/AKNA/LHX1/TOX	7
GO:1902652	GO:1902652	secondary alcohol metabolic process	7/724	150/18614	0.366415586942653	0.787692824990513	0.723524960169928	VLDLR/PRKAA2/IDH1/HMGCS1/TTC39B/CEBPA/FDXR	7
GO:1903038	GO:1903038	negative regulation of leukocyte cell-cell adhesion	7/724	150/18614	0.366415586942653	0.787692824990513	0.723524960169928	FCGR2B/ERBB2/CEACAM1/NRARP/SOCS1/TNFRSF21/KLF4	7
GO:0046883	GO:0046883	regulation of hormone secretion	11/724	247/18614	0.366581407725107	0.787692824990513	0.723524960169928	RASL10B/DAB2/PFKL/PASK/PER2/RAPGEF4/C1QTNF3/BMP6/PLA2G6/GNAZ/INHA	11
GO:0002228	GO:0002228	natural killer cell mediated immunity	4/724	79/18614	0.369374071021112	0.787692824990513	0.723524960169928	CADM1/PIK3R6/PVR/CEACAM1	4
GO:0042310	GO:0042310	vasoconstriction	4/724	79/18614	0.369374071021112	0.787692824990513	0.723524960169928	PER2/SLC8A1/ADRA2C/SNTA1	4
GO:0045913	GO:0045913	positive regulation of carbohydrate metabolic process	4/724	79/18614	0.369374071021112	0.787692824990513	0.723524960169928	SORBS1/PRKAA2/HAS2/P2RX7	4
GO:0015012	GO:0015012	heparan sulfate proteoglycan biosynthetic process	2/724	33/18614	0.36939800074472	0.787692824990513	0.723524960169928	XYLT1/HS3ST1	2
GO:0021772	GO:0021772	olfactory bulb development	2/724	33/18614	0.36939800074472	0.787692824990513	0.723524960169928	EOMES/EFNA2	2
GO:0042573	GO:0042573	retinoic acid metabolic process	2/724	33/18614	0.36939800074472	0.787692824990513	0.723524960169928	CYP26B1/ALDH1A2	2
GO:0045684	GO:0045684	positive regulation of epidermis development	2/724	33/18614	0.36939800074472	0.787692824990513	0.723524960169928	PTCH1/NOTCH1	2
GO:0048147	GO:0048147	negative regulation of fibroblast proliferation	2/724	33/18614	0.36939800074472	0.787692824990513	0.723524960169928	IFI30/DAB2IP	2
GO:0048566	GO:0048566	embryonic digestive tract development	2/724	33/18614	0.36939800074472	0.787692824990513	0.723524960169928	TGFB2/ALDH1A2	2
GO:0048665	GO:0048665	neuron fate specification	2/724	33/18614	0.36939800074472	0.787692824990513	0.723524960169928	MNX1/DLL1	2
GO:0051497	GO:0051497	negative regulation of stress fiber assembly	2/724	33/18614	0.36939800074472	0.787692824990513	0.723524960169928	CORO2B/ARHGAP28	2
GO:0071404	GO:0071404	cellular response to low-density lipoprotein particle stimulus	2/724	33/18614	0.36939800074472	0.787692824990513	0.723524960169928	SYK/TLR4	2
GO:1901380	GO:1901380	negative regulation of potassium ion transmembrane transport	2/724	33/18614	0.36939800074472	0.787692824990513	0.723524960169928	KCNE4/ANK3	2
GO:1901889	GO:1901889	negative regulation of cell junction assembly	2/724	33/18614	0.36939800074472	0.787692824990513	0.723524960169928	CBLN1/EPHA7	2
GO:1902992	GO:1902992	negative regulation of amyloid precursor protein catabolic process	2/724	33/18614	0.36939800074472	0.787692824990513	0.723524960169928	CHRNA7/SORL1	2
GO:1904893	GO:1904893	negative regulation of receptor signaling pathway via STAT	2/724	33/18614	0.36939800074472	0.787692824990513	0.723524960169928	SOCS3/SOCS1	2
GO:1905207	GO:1905207	regulation of cardiocyte differentiation	2/724	33/18614	0.36939800074472	0.787692824990513	0.723524960169928	DLL1/TGFB2	2
GO:0006650	GO:0006650	glycerophospholipid metabolic process	13/724	297/18614	0.37144759845363	0.787692824990513	0.723524960169928	ACSL3/PIK3R6/PLB1/PLA2G6/ITPKB/PLCD1/INPP5E/PDGFA/SOCS3/PNPLA7/PIP5K1B/SOCS1/TMEM86B	13
GO:0006694	GO:0006694	steroid biosynthetic process	8/724	175/18614	0.371747490698107	0.787692824990513	0.723524960169928	CYB5R2/DAB2/AMACR/PRKAA2/SNAI2/BMP6/HMGCS1/FDXR	8
GO:0008630	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	5/724	103/18614	0.372360816227993	0.787692824990513	0.723524960169928	E2F1/SNAI2/BCL2L11/TP73/DDIT4	5
GO:0010906	GO:0010906	regulation of glucose metabolic process	5/724	103/18614	0.372360816227993	0.787692824990513	0.723524960169928	SORBS1/RORA/PDK1/C1QTNF3/ERFE	5
GO:0019233	GO:0019233	sensory perception of pain	5/724	103/18614	0.372360816227993	0.787692824990513	0.723524960169928	MC1R/ASIC3/KCNA2/P2RX7/GRIN2D	5
GO:1990823	GO:1990823	response to leukemia inhibitory factor	5/724	103/18614	0.372360816227993	0.787692824990513	0.723524960169928	ADAM23/RNF125/RFX2/SOCS3/KLF4	5
GO:0010803	GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	3/724	56/18614	0.372404005337714	0.787692824990513	0.723524960169928	BIRC7/SYK/H2BC11	3
GO:0038066	GO:0038066	p38MAPK cascade	3/724	56/18614	0.372404005337714	0.787692824990513	0.723524960169928	MAP2K6/DAB2IP/AGER	3
GO:0051058	GO:0051058	negative regulation of small GTPase mediated signal transduction	3/724	56/18614	0.372404005337714	0.787692824990513	0.723524960169928	STMN3/TGFB2/DAB2IP	3
GO:0140962	GO:0140962	NA	3/724	56/18614	0.372404005337714	0.787692824990513	0.723524960169928	MLLT6/BMP6/HAS2	3
GO:0010821	GO:0010821	regulation of mitochondrion organization	7/724	151/18614	0.372801214329322	0.787692824990513	0.723524960169928	BNIP3/FZD5/BCL2L11/MYO19/PLA2G6/BBC3/BMF	7
GO:0031109	GO:0031109	microtubule polymerization or depolymerization	6/724	127/18614	0.373167358106689	0.787692824990513	0.723524960169928	CDK5RAP2/SLAIN1/STMN3/CDK5R1/TUBB4A/KIF18B	6
GO:0055007	GO:0055007	cardiac muscle cell differentiation	6/724	127/18614	0.373167358106689	0.787692824990513	0.723524960169928	OBSL1/FHOD3/SLC8A1/NRAP/DLL1/ASB2	6
GO:0090288	GO:0090288	negative regulation of cellular response to growth factor stimulus	6/724	127/18614	0.373167358106689	0.787692824990513	0.723524960169928	SEMA6A/NOTCH1/DAB2IP/SMAD6/GPC1/SORL1	6
GO:0033002	GO:0033002	muscle cell proliferation	11/724	249/18614	0.376505095932506	0.787692824990513	0.723524960169928	MEGF10/PDGFD/TLR4/TERT/TP73/NOTCH1/KCNK2/CTNNBIP1/TGFB2/FOXC2/PIM1	11
GO:0001895	GO:0001895	retina homeostasis	4/724	80/18614	0.378269543884569	0.787692824990513	0.723524960169928	TUB/POTEE/CROCC/SPATA7	4
GO:0032272	GO:0032272	negative regulation of protein polymerization	4/724	80/18614	0.378269543884569	0.787692824990513	0.723524960169928	FHOD3/MYADM/TUBB4A/VILL	4
GO:0045921	GO:0045921	positive regulation of exocytosis	4/724	80/18614	0.378269543884569	0.787692824990513	0.723524960169928	SYK/PLA2G6/CDK5R2/SDC1	4
GO:1901264	GO:1901264	carbohydrate derivative transport	4/724	80/18614	0.378269543884569	0.787692824990513	0.723524960169928	VLDLR/SLC15A4/SLC19A1/SLC28A3	4
GO:0002328	GO:0002328	pro-B cell differentiation	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	NOTCH1	1
GO:0002674	GO:0002674	negative regulation of acute inflammatory response	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	FCGR2B	1
GO:0002887	GO:0002887	negative regulation of myeloid leukocyte mediated immunity	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	FCGR2B	1
GO:0003157	GO:0003157	endocardium development	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	NOTCH1	1
GO:0006983	GO:0006983	ER overload response	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	BCL2L11	1
GO:0009650	GO:0009650	UV protection	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	MC1R	1
GO:0009950	GO:0009950	dorsal/ventral axis specification	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	SMAD6	1
GO:0010635	GO:0010635	regulation of mitochondrial fusion	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	BNIP3	1
GO:0010749	GO:0010749	regulation of nitric oxide mediated signal transduction	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	CBS	1
GO:0010826	GO:0010826	negative regulation of centrosome duplication	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	CDK5RAP2	1
GO:0010936	GO:0010936	negative regulation of macrophage cytokine production	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	TGFB2	1
GO:0014051	GO:0014051	gamma-aminobutyric acid secretion	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	P2RX7	1
GO:0014854	GO:0014854	response to inactivity	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	HDAC4	1
GO:0015015	GO:0015015	heparan sulfate proteoglycan biosynthetic process, enzymatic modification	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	HS3ST1	1
GO:0015808	GO:0015808	L-alanine transport	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	SLC1A4	1
GO:0015840	GO:0015840	urea transport	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	POU3F3	1
GO:0019336	GO:0019336	phenol-containing compound catabolic process	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	MOXD1	1
GO:0019627	GO:0019627	urea metabolic process	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	CEBPA	1
GO:0030656	GO:0030656	regulation of vitamin metabolic process	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	SNAI2	1
GO:0030948	GO:0030948	negative regulation of vascular endothelial growth factor receptor signaling pathway	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	DAB2IP	1
GO:0031061	GO:0031061	negative regulation of histone methylation	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	MLLT6	1
GO:0031650	GO:0031650	regulation of heat generation	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	TNFRSF11A	1
GO:0032957	GO:0032957	inositol trisphosphate metabolic process	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	ITPKB	1
GO:0033083	GO:0033083	regulation of immature T cell proliferation	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	ERBB2	1
GO:0033084	GO:0033084	regulation of immature T cell proliferation in thymus	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	ERBB2	1
GO:0033145	GO:0033145	positive regulation of intracellular steroid hormone receptor signaling pathway	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	SKP2	1
GO:0033327	GO:0033327	Leydig cell differentiation	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	AMH	1
GO:0033540	GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	AMACR	1
GO:0034154	GO:0034154	toll-like receptor 7 signaling pathway	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	SLC15A4	1
GO:0035810	GO:0035810	positive regulation of urine volume	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	HAS2	1
GO:0040015	GO:0040015	negative regulation of multicellular organism growth	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	PTCH1	1
GO:0042416	GO:0042416	dopamine biosynthetic process	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	TGFB2	1
GO:0043248	GO:0043248	proteasome assembly	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	PSMD5	1
GO:0043312	GO:0043312	neutrophil degranulation	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	SYK	1
GO:0044650	GO:0044650	adhesion of symbiont to host cell	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	DPP4	1
GO:0045161	GO:0045161	neuronal ion channel clustering	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	AGRN	1
GO:0046606	GO:0046606	negative regulation of centrosome cycle	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	CDK5RAP2	1
GO:0051549	GO:0051549	positive regulation of keratinocyte migration	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	HAS2	1
GO:0051583	GO:0051583	dopamine uptake involved in synaptic transmission	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	DRD4	1
GO:0051934	GO:0051934	catecholamine uptake involved in synaptic transmission	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	DRD4	1
GO:0060221	GO:0060221	retinal rod cell differentiation	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	RORB	1
GO:0060312	GO:0060312	regulation of blood vessel remodeling	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	CEACAM1	1
GO:0060379	GO:0060379	cardiac muscle cell myoblast differentiation	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	NOTCH1	1
GO:0060788	GO:0060788	ectodermal placode formation	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	NRG3	1
GO:0060831	GO:0060831	smoothened signaling pathway involved in dorsal/ventral neural tube patterning	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	GPR161	1
GO:0070778	GO:0070778	L-aspartate transmembrane transport	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	SLC1A4	1
GO:0071372	GO:0071372	cellular response to follicle-stimulating hormone stimulus	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	NOTCH1	1
GO:0071514	GO:0071514	genetic imprinting	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	CDKN1C	1
GO:0071697	GO:0071697	ectodermal placode morphogenesis	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	NRG3	1
GO:0071941	GO:0071941	nitrogen cycle metabolic process	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	CEBPA	1
GO:0072110	GO:0072110	glomerular mesangial cell proliferation	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	PDGFD	1
GO:0072182	GO:0072182	regulation of nephron tubule epithelial cell differentiation	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	LHX1	1
GO:0072488	GO:0072488	ammonium transmembrane transport	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	SLC12A7	1
GO:0090084	GO:0090084	negative regulation of inclusion body assembly	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	SORL1	1
GO:0090209	GO:0090209	negative regulation of triglyceride metabolic process	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	SORL1	1
GO:0090331	GO:0090331	negative regulation of platelet aggregation	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	CEACAM1	1
GO:0097084	GO:0097084	vascular associated smooth muscle cell development	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	NOTCH1	1
GO:0098911	GO:0098911	regulation of ventricular cardiac muscle cell action potential	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	DSP	1
GO:0140052	GO:0140052	cellular response to oxidised low-density lipoprotein particle stimulus	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	TLR4	1
GO:1900152	GO:1900152	negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	TENT4A	1
GO:1900272	GO:1900272	negative regulation of long-term synaptic potentiation	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	AGER	1
GO:1901030	GO:1901030	positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	BBC3	1
GO:1901503	GO:1901503	ether biosynthetic process	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	FASN	1
GO:1901535	GO:1901535	regulation of DNA demethylation	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	TOX	1
GO:1902946	GO:1902946	protein localization to early endosome	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	SORL1	1
GO:1903238	GO:1903238	positive regulation of leukocyte tethering or rolling	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	CHST2	1
GO:1903441	GO:1903441	protein localization to ciliary membrane	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	TUB	1
GO:1903867	GO:1903867	extraembryonic membrane development	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	FZD5	1
GO:1904177	GO:1904177	regulation of adipose tissue development	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	SORL1	1
GO:1905456	GO:1905456	regulation of lymphoid progenitor cell differentiation	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	NOTCH1	1
GO:1905668	GO:1905668	positive regulation of protein localization to endosome	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	SORL1	1
GO:2000009	GO:2000009	negative regulation of protein localization to cell surface	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	ASTN2	1
GO:2000303	GO:2000303	regulation of ceramide biosynthetic process	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	PLA2G6	1
GO:2001214	GO:2001214	positive regulation of vasculogenesis	1/724	12/18614	0.37886610775846	0.787692824990513	0.723524960169928	CEACAM1	1
GO:0050866	GO:0050866	negative regulation of cell activation	10/724	225/18614	0.37897782829265	0.787692824990513	0.723524960169928	MERTK/CYGB/FCGR2B/ERBB2/CEACAM1/PDGFA/NRARP/INHA/SOCS1/TNFRSF21	10
GO:0030832	GO:0030832	regulation of actin filament length	7/724	152/18614	0.37919283107042	0.787692824990513	0.723524960169928	FHOD3/MYADM/DAAM2/BAIAP2L2/VILL/PDXP/ARHGAP28	7
GO:0031023	GO:0031023	microtubule organizing center organization	7/724	152/18614	0.37919283107042	0.787692824990513	0.723524960169928	CDK5RAP2/CEP131/CROCC/HAUS5/CCDC78/CCDC61/SAC3D1	7
GO:0043535	GO:0043535	regulation of blood vessel endothelial cell migration	7/724	152/18614	0.37919283107042	0.787692824990513	0.723524960169928	STARD13/NOTCH1/PRKCA/FOXC2/CD40/HDAC9/KLF4	7
GO:0009306	GO:0009306	protein secretion	16/724	373/18614	0.380072421565122	0.787692824990513	0.723524960169928	KCNQ1OT1/TLR4/PFKL/ACVR2B/PER2/RAPGEF4/C1QTNF3/BMP6/CBLN1/PLA2G6/PTPRN2/GNAZ/TGFB2/P2RX7/TMEM132A/DRD4	16
GO:0014896	GO:0014896	muscle hypertrophy	5/724	104/18614	0.380132960600709	0.787692824990513	0.723524960169928	HDAC4/NOTCH1/PRKCA/PDE9A/MLIP	5
GO:0034968	GO:0034968	histone lysine methylation	5/724	104/18614	0.380132960600709	0.787692824990513	0.723524960169928	H1-5/H1-4/MLLT6/DOT1L/H1-2	5
GO:0060291	GO:0060291	long-term synaptic potentiation	5/724	104/18614	0.380132960600709	0.787692824990513	0.723524960169928	GRIN2B/CHRNA7/GRIN2D/MPP2/AGER	5
GO:0071868	GO:0071868	cellular response to monoamine stimulus	5/724	104/18614	0.380132960600709	0.787692824990513	0.723524960169928	PKLR/HCN3/GNAZ/GNAO1/DRD4	5
GO:0071870	GO:0071870	cellular response to catecholamine stimulus	5/724	104/18614	0.380132960600709	0.787692824990513	0.723524960169928	PKLR/HCN3/GNAZ/GNAO1/DRD4	5
GO:0008286	GO:0008286	insulin receptor signaling pathway	6/724	128/18614	0.380151389038666	0.787692824990513	0.723524960169928	SORBS1/SOCS3/FOXC2/ERFE/SOCS1/SORL1	6
GO:1990266	GO:1990266	neutrophil migration	6/724	128/18614	0.380151389038666	0.787692824990513	0.723524960169928	ITGA9/SYK/DPP4/VAV3/TGFB2/JAM3	6
GO:0002757	GO:0002757	immune response-activating signal transduction	18/724	423/18614	0.381722981640678	0.787692824990513	0.723524960169928	SYK/PTPRJ/TLR4/SLC15A4/MAP2K6/PLA2G6/RNF125/MICB/FCGR2B/VAV3/SHB/CEACAM1/VAV2/CD40/THY1/DAB2IP/IRF7/TNFRSF21	18
GO:0001541	GO:0001541	ovarian follicle development	3/724	57/18614	0.383058462226588	0.787692824990513	0.723524960169928	FANCG/INHA/AMH	3
GO:0033866	GO:0033866	nucleoside bisphosphate biosynthetic process	3/724	57/18614	0.383058462226588	0.787692824990513	0.723524960169928	ACSL3/PDK1/ELOVL2	3
GO:0034030	GO:0034030	ribonucleoside bisphosphate biosynthetic process	3/724	57/18614	0.383058462226588	0.787692824990513	0.723524960169928	ACSL3/PDK1/ELOVL2	3
GO:0034033	GO:0034033	purine nucleoside bisphosphate biosynthetic process	3/724	57/18614	0.383058462226588	0.787692824990513	0.723524960169928	ACSL3/PDK1/ELOVL2	3
GO:0072523	GO:0072523	purine-containing compound catabolic process	3/724	57/18614	0.383058462226588	0.787692824990513	0.723524960169928	NUDT11/PDE9A/NUDT18	3
GO:0090175	GO:0090175	regulation of establishment of planar polarity	3/724	57/18614	0.383058462226588	0.787692824990513	0.723524960169928	DAB2/CELSR3/NKD1	3
GO:0002021	GO:0002021	response to dietary excess	2/724	34/18614	0.383439729630183	0.787692824990513	0.723524960169928	WNK4/SORL1	2
GO:0006026	GO:0006026	aminoglycan catabolic process	2/724	34/18614	0.383439729630183	0.787692824990513	0.723524960169928	CEMIP/SGSH	2
GO:0006688	GO:0006688	glycosphingolipid biosynthetic process	2/724	34/18614	0.383439729630183	0.787692824990513	0.723524960169928	UGCG/ST3GAL1	2
GO:0015865	GO:0015865	purine nucleotide transport	2/724	34/18614	0.383439729630183	0.787692824990513	0.723524960169928	SLC19A1/P2RX7	2
GO:0042044	GO:0042044	fluid transport	2/724	34/18614	0.383439729630183	0.787692824990513	0.723524960169928	MLLT6/HAS2	2
GO:0043372	GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	2/724	34/18614	0.383439729630183	0.787692824990513	0.723524960169928	SHB/SOCS1	2
GO:0045577	GO:0045577	regulation of B cell differentiation	2/724	34/18614	0.383439729630183	0.787692824990513	0.723524960169928	SYK/INHA	2
GO:0051973	GO:0051973	positive regulation of telomerase activity	2/724	34/18614	0.383439729630183	0.787692824990513	0.723524960169928	KLF4/PKIB	2
GO:0055094	GO:0055094	response to lipoprotein particle	2/724	34/18614	0.383439729630183	0.787692824990513	0.723524960169928	SYK/TLR4	2
GO:0060563	GO:0060563	neuroepithelial cell differentiation	2/724	34/18614	0.383439729630183	0.787692824990513	0.723524960169928	NOTCH1/DLL1	2
GO:0060914	GO:0060914	heart formation	2/724	34/18614	0.383439729630183	0.787692824990513	0.723524960169928	NOTCH1/PIM1	2
GO:0060964	GO:0060964	regulation of gene silencing by miRNA	2/724	34/18614	0.383439729630183	0.787692824990513	0.723524960169928	KCNQ1OT1/TERT	2
GO:0090022	GO:0090022	regulation of neutrophil chemotaxis	2/724	34/18614	0.383439729630183	0.787692824990513	0.723524960169928	DPP4/JAM3	2
GO:0090075	GO:0090075	relaxation of muscle	2/724	34/18614	0.383439729630183	0.787692824990513	0.723524960169928	SLC8A1/ATP1B1	2
GO:0098664	GO:0098664	G protein-coupled serotonin receptor signaling pathway	2/724	34/18614	0.383439729630183	0.787692824990513	0.723524960169928	GNAZ/DRD4	2
GO:0099174	GO:0099174	regulation of presynapse organization	2/724	34/18614	0.383439729630183	0.787692824990513	0.723524960169928	CBLN1/LRFN3	2
