ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0060914	GO:0060914	heart formation	3/875	34/18614	0.213493251029972	0.644319559763116	0.602512822545774	EXT1/MEF2C/DKK1	3
GO:0070633	GO:0070633	transepithelial transport	3/875	34/18614	0.213493251029972	0.644319559763116	0.602512822545774	ABCC2/SLC1A3/P2RY6	3
GO:0090022	GO:0090022	regulation of neutrophil chemotaxis	3/875	34/18614	0.213493251029972	0.644319559763116	0.602512822545774	CXCL8/C3AR1/NCKAP1L	3
GO:0098801	GO:0098801	regulation of renal system process	3/875	34/18614	0.213493251029972	0.644319559763116	0.602512822545774	F2R/CORIN/ADIPOQ	3
GO:1900181	GO:1900181	negative regulation of protein localization to nucleus	3/875	34/18614	0.213493251029972	0.644319559763116	0.602512822545774	MDFIC/MAGED1/UFM1	3
GO:1901658	GO:1901658	glycosyl compound catabolic process	3/875	34/18614	0.213493251029972	0.644319559763116	0.602512822545774	GLA/APOBEC3C/FUCA1	3
GO:1902624	GO:1902624	positive regulation of neutrophil migration	3/875	34/18614	0.213493251029972	0.644319559763116	0.602512822545774	CXCL8/C3AR1/NCKAP1L	3
GO:2000515	GO:2000515	negative regulation of CD4-positive, alpha-beta T cell activation	3/875	34/18614	0.213493251029972	0.644319559763116	0.602512822545774	ANXA1/ZBTB7B/TNFSF4	3
GO:0051057	GO:0051057	positive regulation of small GTPase mediated signal transduction	5/875	68/18614	0.214965140127522	0.647596957152569	0.605577565687282	SHOC2/ALS2/ARRB1/F2R/F11R	5
GO:0055021	GO:0055021	regulation of cardiac muscle tissue growth	5/875	68/18614	0.214965140127522	0.647596957152569	0.605577565687282	ZFPM2/MEF2C/G6PD/RGS2/TGFBR2	5
GO:2000144	GO:2000144	positive regulation of DNA-templated transcription, initiation	5/875	68/18614	0.214965140127522	0.647596957152569	0.605577565687282	PSMC6/ZNHIT1/ERCC6/FOSL1/TAF13	5
GO:0051092	GO:0051092	positive regulation of NF-kappaB transcription factor activity	10/875	159/18614	0.215623910311373	0.648202628260369	0.606143937766424	TLR6/ANKRD42/CAV1/CLU/HSPA1B/TERF2IP/TLR3/TRIM5/TRADD/LTF	10
GO:0062012	GO:0062012	regulation of small molecule metabolic process	19/875	331/18614	0.215753416345599	0.648202628260369	0.606143937766424	ACADVL/PDK4/GPER1/SLC7A11/PINK1/SELENOS/SOD1/CAV1/ANXA1/SLC45A3/ATP2B4/RDH10/NNMT/ME1/TREX1/FGF1/SIRT4/P2RY6/ADIPOQ	19
GO:0090100	GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	8/875	122/18614	0.215777899507518	0.648202628260369	0.606143937766424	PELO/KIAA0319/CDKN2B/TGFB3/KCP/TGFBR2/CCN1/INHBA	8
GO:0022411	GO:0022411	cellular component disassembly	27/875	488/18614	0.216352259443548	0.648202628260369	0.606143937766424	DDR2/AIFM1/GPER1/GABARAPL1/SQSTM1/PELO/BLCAP/PINK1/DNAJC6/MAP1LC3B/PLK3/MCTS1/DSTN/CALCOCO2/UFM1/ADAM15/TGFB3/LRP1/AVIL/SPTBN5/DKK1/ACVR1C/MAP1A/GSPT2/MELTF/BMERB1/WDR72	27
GO:0006814	GO:0006814	sodium ion transport	15/875	254/18614	0.216752579498779	0.648202628260369	0.606143937766424	CNTN1/SLC38A6/SLC20A2/SLC10A7/HECW2/GLRX/COMMD1/SLC6A12/SLC5A3/ATP2B4/SLC34A1/SLC6A13/SLC12A1/FGF11/SCN2A	15
GO:0060538	GO:0060538	skeletal muscle organ development	11/875	178/18614	0.216994352606976	0.648202628260369	0.606143937766424	COL19A1/MYL6/POPDC3/CAV1/MTM1/BCL9L/MEF2C/ANKRD1/PLEC/ATF3/MYOZ2	11
GO:0014896	GO:0014896	muscle hypertrophy	7/875	104/18614	0.217381481430409	0.648202628260369	0.606143937766424	SORBS2/TNFRSF1A/SMAD3/ATP2B4/G6PD/RGS2/LMNA	7
GO:0032479	GO:0032479	regulation of type I interferon production	7/875	104/18614	0.217381481430409	0.648202628260369	0.606143937766424	UFD1/POLR3B/TLR3/TREX1/CYLD/OAS2/NMI	7
GO:0032606	GO:0032606	type I interferon production	7/875	104/18614	0.217381481430409	0.648202628260369	0.606143937766424	UFD1/POLR3B/TLR3/TREX1/CYLD/OAS2/NMI	7
GO:0110020	GO:0110020	regulation of actomyosin structure organization	7/875	104/18614	0.217381481430409	0.648202628260369	0.606143937766424	CCN2/LIMK1/PFN2/SMAD3/F11R/TGFB3/TMEFF2	7
GO:0010001	GO:0010001	glial cell differentiation	14/875	235/18614	0.217406721435871	0.648202628260369	0.606143937766424	CNTN1/CUL4B/NDRG1/SH3TC2/ID2/SOD1/CLU/ZNF365/LYN/SLC45A3/LRP1/PLEC/MMP24/GLI3	14
GO:0034764	GO:0034764	positive regulation of transmembrane transport	14/875	235/18614	0.217406721435871	0.648202628260369	0.606143937766424	GPER1/PINK1/CRACR2A/CAV1/PPP3CC/GLRX/F2R/KCNK3/AZIN2/G6PD/SLC34A1/PDZK1/P2RY6/ADIPOQ	14
GO:0009299	GO:0009299	mRNA transcription	4/875	51/18614	0.217427360173507	0.648202628260369	0.606143937766424	EPAS1/ANXA2/VDR/TAF13	4
GO:0015872	GO:0015872	dopamine transport	4/875	51/18614	0.217427360173507	0.648202628260369	0.606143937766424	SYT11/PINK1/ABAT/SNCG	4
GO:1904707	GO:1904707	positive regulation of vascular associated smooth muscle cell proliferation	4/875	51/18614	0.217427360173507	0.648202628260369	0.606143937766424	DDR2/ADAMTS1/MAP3K5/P2RY6	4
GO:0006970	GO:0006970	response to osmotic stress	6/875	86/18614	0.217483956919301	0.648202628260369	0.606143937766424	PLK3/MAPK13/TLR3/MAP7/SLC12A5/SCN2A	6
GO:0007260	GO:0007260	tyrosine phosphorylation of STAT protein	6/875	86/18614	0.217483956919301	0.648202628260369	0.606143937766424	CAV1/ARL2BP/TNFRSF1A/LYN/IL23R/IL24	6
GO:1900182	GO:1900182	positive regulation of protein localization to nucleus	6/875	86/18614	0.217483956919301	0.648202628260369	0.606143937766424	LIMK2/EIF2AK3/WWTR1/SMAD3/BAG3/GLI3	6
GO:0044403	GO:0044403	biological process involved in symbiotic interaction	18/875	313/18614	0.221172902975364	0.656205485286305	0.613627528636923	ITGA5/SLC20A2/IDE/CXCL8/CAV1/EEA1/ZDHHC9/HSPA1B/SLC52A2/SELPLG/CD55/PSMC3/TRIM5/F11R/CTSB/AXL/IFI27/LTF	18
GO:0006909	GO:0006909	phagocytosis	14/875	236/18614	0.221896984921538	0.656205485286305	0.613627528636923	SYT11/SRPX/LIMK1/SOD1/ARHGAP12/ANXA1/LYN/LRP1/NCKAP1L/TREX1/AXL/P2RY6/ARHGAP25/ADIPOQ	14
GO:0022612	GO:0022612	gland morphogenesis	8/875	123/18614	0.222076952917211	0.656205485286305	0.613627528636923	PLAG1/CAV1/VDR/TNC/TGFB3/TGFBR2/FGF1/GLI3	8
GO:0071901	GO:0071901	negative regulation of protein serine/threonine kinase activity	8/875	123/18614	0.222076952917211	0.656205485286305	0.613627528636923	DUSP1/CDKN2B/CAV1/HEXIM1/LYN/RGS2/GADD45A/ADIPOQ	8
GO:0007219	GO:0007219	Notch signaling pathway	11/875	179/18614	0.222175985658076	0.656205485286305	0.613627528636923	MAGEA1/CNTN1/SORBS2/CCN3/APH1B/ARRB1/NOTCH2NLA/NOTCH2NLB/TGFBR2/TIMP4/TCIM	11
GO:0007265	GO:0007265	Ras protein signal transduction	19/875	333/18614	0.223282841072276	0.656205485286305	0.613627528636923	ARHGEF28/ABL2/SQSTM1/DENND4C/SHOC2/LIMK1/ALS2/ARRB1/IQSEC2/RAP2C/RAB21/F2R/DOCK5/RAB30/PPP2CB/F11R/CELSR1/ITGA3/TRIM67	19
GO:0009311	GO:0009311	oligosaccharide metabolic process	5/875	69/18614	0.223551523794436	0.656205485286305	0.613627528636923	GLA/CTBS/MAN2B1/B3GALT4/B3GALT2	5
GO:0002281	GO:0002281	macrophage activation involved in immune response	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	TREX1/NMI	2
GO:0006743	GO:0006743	ubiquinone metabolic process	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	AIFM2/COQ10B	2
GO:0009301	GO:0009301	snRNA transcription	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	ELL2/ELL	2
GO:0010766	GO:0010766	negative regulation of sodium ion transport	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	HECW2/COMMD1	2
GO:0030540	GO:0030540	female genitalia development	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	AXL/CYP19A1	2
GO:0030903	GO:0030903	notochord development	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	ID3/COBL	2
GO:0035372	GO:0035372	protein localization to microtubule	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	MAPRE3/MAP1A	2
GO:0042772	GO:0042772	DNA damage response, signal transduction resulting in transcription	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	ZNHIT1/RPS27L	2
GO:0044070	GO:0044070	regulation of anion transport	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	PRNP/PDZK1	2
GO:0045091	GO:0045091	regulation of single stranded viral RNA replication via double stranded DNA intermediate	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	APOBEC3C/CXCL8	2
GO:0045618	GO:0045618	positive regulation of keratinocyte differentiation	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	NCOA3/VDR	2
GO:0046782	GO:0046782	regulation of viral transcription	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	MDFIC/HEXIM1	2
GO:0048490	GO:0048490	anterograde synaptic vesicle transport	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	BLOC1S2/AP3B2	2
GO:0060391	GO:0060391	positive regulation of SMAD protein signal transduction	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	KIAA0319/TGFB3	2
GO:0061577	GO:0061577	calcium ion transmembrane transport via high voltage-gated calcium channel	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	UBR3/G6PD	2
GO:0090036	GO:0090036	regulation of protein kinase C signaling	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	DGKG/SEZ6L2	2
GO:0097202	GO:0097202	activation of cysteine-type endopeptidase activity	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	CASP8/CYFIP2	2
GO:0098543	GO:0098543	detection of other organism	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	TLR6/TLR1	2
GO:0099514	GO:0099514	synaptic vesicle cytoskeletal transport	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	BLOC1S2/AP3B2	2
GO:0099517	GO:0099517	synaptic vesicle transport along microtubule	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	BLOC1S2/AP3B2	2
GO:1901522	GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	CREB3/RUNX2	2
GO:1902176	GO:1902176	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	2/875	19/18614	0.223949349170018	0.656205485286305	0.613627528636923	PINK1/NME5	2
GO:0031346	GO:0031346	positive regulation of cell projection organization	20/875	353/18614	0.225090992842922	0.658424554467154	0.615702613298436	GPM6A/DDR2/CNTN1/ABL2/LIMK1/MACF1/FAM98A/RAB21/LYN/P3H1/LPAR3/CREB3L2/TGFB3/AVIL/COBL/RGS2/PLXNB2/ITGA3/TRIM67/GRIP1	20
GO:0046889	GO:0046889	positive regulation of lipid biosynthetic process	6/875	87/18614	0.225099058052835	0.658424554467154	0.615702613298436	ANXA1/SLC45A3/RDH10/CCN1/FGF1/SIRT4	6
GO:0097194	GO:0097194	execution phase of apoptosis	6/875	87/18614	0.225099058052835	0.658424554467154	0.615702613298436	AIFM1/CASP8/GPER1/BLCAP/ACVR1C/CASP10	6
GO:0010923	GO:0010923	negative regulation of phosphatase activity	3/875	35/18614	0.225983739585386	0.658715775954159	0.615974938850971	CRY2/NCKAP1L/PPP1R15A	3
GO:0035025	GO:0035025	positive regulation of Rho protein signal transduction	3/875	35/18614	0.225983739585386	0.658715775954159	0.615974938850971	ARRB1/F2R/F11R	3
GO:0035633	GO:0035633	maintenance of blood-brain barrier	3/875	35/18614	0.225983739585386	0.658715775954159	0.615974938850971	F11R/ESAM/LAMA2	3
GO:0043276	GO:0043276	anoikis	3/875	35/18614	0.225983739585386	0.658715775954159	0.615974938850971	PDK4/ITGA5/CAV1	3
GO:0048333	GO:0048333	mesodermal cell differentiation	3/875	35/18614	0.225983739585386	0.658715775954159	0.615974938850971	DKK1/INHBA/ITGA3	3
GO:0070528	GO:0070528	protein kinase C signaling	3/875	35/18614	0.225983739585386	0.658715775954159	0.615974938850971	DGKG/SEZ6L2/ANKRD1	3
GO:0009165	GO:0009165	nucleotide biosynthetic process	17/875	295/18614	0.226786662179475	0.660673644335344	0.617805770752077	ACSL4/ATP6V1A/PDK4/GUCY1A2/QPRT/NDUFA1/ADCY7/PINK1/PRPS1/DLD/AMPD2/RRM2B/KYNU/NME5/NNMT/ME1/AK5	17
GO:0003012	GO:0003012	muscle system process	25/875	452/18614	0.22751188609976	0.660890211426452	0.618008285866444	SORBS2/CCN2/MYL6/GPER1/P2RX6/MYOF/SOD1/CAV1/MAP2K3/F2R/DOCK5/TNFRSF1A/SMAD3/ATP2B4/CHRNB4/G6PD/RGS2/ABAT/LMNA/DOCK4/MYH2/HTR7/OXTR/MYOZ2/CHRNB1	25
GO:0006636	GO:0006636	unsaturated fatty acid biosynthetic process	4/875	52/18614	0.227517428764808	0.660890211426452	0.618008285866444	PLA2G4A/PNPLA8/ANXA1/PTGES	4
GO:0019933	GO:0019933	cAMP-mediated signaling	4/875	52/18614	0.227517428764808	0.660890211426452	0.618008285866444	PDE7B/GNAI1/AHR/PDE2A	4
GO:0021872	GO:0021872	forebrain generation of neurons	4/875	52/18614	0.227517428764808	0.660890211426452	0.618008285866444	B2M/SCYL2/INHBA/GLI3	4
GO:0060425	GO:0060425	lung morphogenesis	4/875	52/18614	0.227517428764808	0.660890211426452	0.618008285866444	EXT1/RDH10/CELSR1/TGFBR2	4
GO:0042113	GO:0042113	B cell activation	16/875	276/18614	0.228364443497819	0.662813726205327	0.619806993202062	CASP8/DNAJB9/ID2/LYN/TCIRG1/NFATC2/BATF/MEF2C/AHR/BCL3/IL11/IL27RA/NCKAP1L/INHBA/TNFSF4/IL7R	16
GO:0032411	GO:0032411	positive regulation of transporter activity	8/875	124/18614	0.228442950926945	0.662813726205327	0.619806993202062	PINK1/CRACR2A/PPP3CC/GLRX/KCNK3/PDZK1/P2RY6/ADIPOQ	8
GO:1901796	GO:1901796	regulation of signal transduction by p53 class mediator	7/875	106/18614	0.231217845871786	0.670478477026825	0.626974415922038	ZNHIT1/PSMD10/PLK3/HEXIM1/RRM2B/ANKRD1/NUAK1	7
GO:0000271	GO:0000271	polysaccharide biosynthetic process	5/875	70/18614	0.232238699571094	0.671890582552233	0.628294896843274	EGF/EXT1/SELENOS/CSGALNACT2/NDST3	5
GO:0014823	GO:0014823	response to activity	5/875	70/18614	0.232238699571094	0.671890582552233	0.628294896843274	GCLM/CRY2/OXCT1/ADIPOQ/ABCG5	5
GO:0050922	GO:0050922	negative regulation of chemotaxis	5/875	70/18614	0.232238699571094	0.671890582552233	0.628294896843274	SEMA3A/CCN3/DUSP1/SEMA3B/CYP19A1	5
GO:2000379	GO:2000379	positive regulation of reactive oxygen species metabolic process	5/875	70/18614	0.232238699571094	0.671890582552233	0.628294896843274	TLR6/SOD1/SLC5A3/TGFBR2/GADD45A	5
GO:0035725	GO:0035725	sodium ion transmembrane transport	11/875	181/18614	0.232686131527077	0.672739866150594	0.629089074592865	SLC20A2/HECW2/GLRX/COMMD1/SLC6A12/ATP2B4/SLC34A1/SLC6A13/SLC12A1/FGF11/SCN2A	11
GO:0031058	GO:0031058	positive regulation of histone modification	6/875	88/18614	0.232799532545557	0.672739866150594	0.629089074592865	ARRB1/PINK1/ERCC6/LRRK2/PHF1/LMNA	6
GO:0002456	GO:0002456	T cell mediated immunity	8/875	125/18614	0.23487345846984	0.678285359116443	0.634274747708996	B2M/CD55/AHR/NCKAP1L/TREX1/IL23R/TNFSF4/IL7R	8
GO:1901293	GO:1901293	nucleoside phosphate biosynthetic process	17/875	297/18614	0.234988014759451	0.678285359116443	0.634274747708996	ACSL4/ATP6V1A/PDK4/GUCY1A2/QPRT/NDUFA1/ADCY7/PINK1/PRPS1/DLD/AMPD2/RRM2B/KYNU/NME5/NNMT/ME1/AK5	17
GO:0050670	GO:0050670	regulation of lymphocyte proliferation	14/875	239/18614	0.235599385370333	0.678705925112962	0.634668025239982	PRNP/ANXA1/HLA-DPA1/CD55/LYN/CD276/NFATC2/MEF2C/AHR/TGFBR2/NCKAP1L/ZBTB7B/IL23R/TNFSF4	14
GO:0007159	GO:0007159	leukocyte cell-cell adhesion	23/875	415/18614	0.236019698419151	0.678705925112962	0.634668025239982	B2M/ABL2/ITGA5/PRNP/EXT1/SMARCA2/CAV1/ANXA1/SELPLG/HLA-DPA1/CD55/LYN/EGR3/CD276/F11R/TGFBR2/NCKAP1L/ZBTB7B/IL23R/HLA-DMA/TNFSF4/GLI3/IL7R	23
GO:0007626	GO:0007626	locomotory behavior	12/875	201/18614	0.23759701007904	0.678705925112962	0.634668025239982	CNTN1/OXR1/MCOLN3/ALS2/ID2/SOD1/ARRDC3/NR4A2/LRRK2/CHRNB4/ABAT/SNCG	12
GO:0097553	GO:0097553	calcium ion transmembrane import into cytosol	12/875	201/18614	0.23759701007904	0.678705925112962	0.634668025239982	CCN2/GPER1/MCOLN3/PRNP/CAV1/PPP3CC/DDIT3/F2R/LYN/ATP2B4/P2RY6/SCN2A	12
GO:0006778	GO:0006778	porphyrin-containing compound metabolic process	4/875	53/18614	0.237722804438317	0.678705925112962	0.634668025239982	PGRMC1/ABCC2/BLVRB/SLCO2B1	4
GO:0010823	GO:0010823	negative regulation of mitochondrion organization	4/875	53/18614	0.237722804438317	0.678705925112962	0.634668025239982	PSMD10/PINK1/CLU/LMNA	4
GO:1902930	GO:1902930	regulation of alcohol biosynthetic process	4/875	53/18614	0.237722804438317	0.678705925112962	0.634668025239982	GPER1/SOD1/FGF1/P2RY6	4
GO:0006606	GO:0006606	protein import into nucleus	10/875	163/18614	0.237856500102563	0.678705925112962	0.634668025239982	SQSTM1/MDFIC/CRY2/SMAD3/LRRK2/UFM1/BAG3/BCL3/LMNA/GLI3	10
GO:0050796	GO:0050796	regulation of insulin secretion	10/875	163/18614	0.237856500102563	0.678705925112962	0.634668025239982	ACSL4/CCN3/GPER1/MPC2/STX4/TCIRG1/ACVR1C/ABAT/OXCT1/SIRT4	10
GO:0051100	GO:0051100	negative regulation of binding	10/875	163/18614	0.237856500102563	0.678705925112962	0.634668025239982	B2M/BAG2/CAV1/DDIT3/LRRK2/ID1/ADAM15/DKK1/IFIT2/ADIPOQ	10
GO:0005976	GO:0005976	polysaccharide metabolic process	7/875	107/18614	0.238244972570562	0.678705925112962	0.634668025239982	EGF/GABARAPL1/PHKB/EXT1/SELENOS/CSGALNACT2/NDST3	7
GO:0046822	GO:0046822	regulation of nucleocytoplasmic transport	7/875	107/18614	0.238244972570562	0.678705925112962	0.634668025239982	MDFIC/SMAD3/UFM1/BAG3/RIOK2/IFI27/GLI3	7
GO:1901655	GO:1901655	cellular response to ketone	7/875	107/18614	0.238244972570562	0.678705925112962	0.634668025239982	AIFM1/GNAI1/ADAM15/AHR/PLAT/TNFSF4/P2RY6	7
GO:0016049	GO:0016049	cell growth	27/875	495/18614	0.238372605417152	0.678705925112962	0.634668025239982	SEMA3A/SORBS2/CCN3/PSMD10/KIAA0319/LIMK1/RNF6/EXT1/MACF1/PLAA/SMARCA2/HSPA1B/RAB21/DCBLD2/SMAD3/CYFIP2/LPAR3/TNC/ADAM15/COBL/G6PD/RGS2/IFRD1/TGFBR2/SEMA3B/TSPYL2/INHBA	27
GO:0000423	GO:0000423	mitophagy	3/875	36/18614	0.238609460429831	0.678705925112962	0.634668025239982	SQSTM1/PINK1/MAP1LC3B	3
GO:0002474	GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	3/875	36/18614	0.238609460429831	0.678705925112962	0.634668025239982	B2M/IDE/SAR1B	3
GO:0021799	GO:0021799	cerebral cortex radially oriented cell migration	3/875	36/18614	0.238609460429831	0.678705925112962	0.634668025239982	LAMB1/GLI3/BMERB1	3
GO:0033687	GO:0033687	osteoblast proliferation	3/875	36/18614	0.238609460429831	0.678705925112962	0.634668025239982	SMAD3/CCN1/LTF	3
GO:0046320	GO:0046320	regulation of fatty acid oxidation	3/875	36/18614	0.238609460429831	0.678705925112962	0.634668025239982	ACADVL/PDK4/SIRT4	3
GO:0051930	GO:0051930	regulation of sensory perception of pain	3/875	36/18614	0.238609460429831	0.678705925112962	0.634668025239982	CCN3/F2R/MGLL	3
GO:0051931	GO:0051931	regulation of sensory perception	3/875	36/18614	0.238609460429831	0.678705925112962	0.634668025239982	CCN3/F2R/MGLL	3
GO:1905332	GO:1905332	positive regulation of morphogenesis of an epithelium	3/875	36/18614	0.238609460429831	0.678705925112962	0.634668025239982	ITGAX/EGF/MAGED1	3
GO:0009913	GO:0009913	epidermal cell differentiation	14/875	240/18614	0.240241353509189	0.678705925112962	0.634668025239982	CD109/ADAM9/MCOLN3/SPRR2D/NCOA3/SOD1/CLIC4/VDR/ANXA1/ESRP1/PLEC/KRT81/KRT86/EXPH5	14
GO:0072678	GO:0072678	T cell migration	5/875	71/18614	0.241020107367265	0.678705925112962	0.634668025239982	ABL2/ECM1/F11R/IL27RA/PLEC	5
GO:0003417	GO:0003417	growth plate cartilage development	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	TGFBR2/RARB	2
GO:0007635	GO:0007635	chemosensory behavior	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	CFAP69/WFS1	2
GO:0009310	GO:0009310	amine catabolic process	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	ATP2B4/SULT1A4	2
GO:0010940	GO:0010940	positive regulation of necrotic cell death	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	AIFM1/SLC6A13	2
GO:0034755	GO:0034755	iron ion transmembrane transport	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	MMGT1/SCARA5	2
GO:0039532	GO:0039532	negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	TSPAN6/UFD1	2
GO:0039692	GO:0039692	single stranded viral RNA replication via double stranded DNA intermediate	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	APOBEC3C/CXCL8	2
GO:0042693	GO:0042693	muscle cell fate commitment	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	MEF2C/DKK1	2
GO:0042953	GO:0042953	lipoprotein transport	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	SAR1B/LRP1	2
GO:0048643	GO:0048643	positive regulation of skeletal muscle tissue development	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	MTM1/MEF2C	2
GO:0048670	GO:0048670	regulation of collateral sprouting	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	LPAR3/IFRD1	2
GO:0060339	GO:0060339	negative regulation of type I interferon-mediated signaling pathway	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	STAT2/TREX1	2
GO:0060749	GO:0060749	mammary gland alveolus development	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	EGF/ID2	2
GO:0061377	GO:0061377	mammary gland lobule development	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	EGF/ID2	2
GO:0070166	GO:0070166	enamel mineralization	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	TCIRG1/WDR72	2
GO:0071294	GO:0071294	cellular response to zinc ion	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	KCNK3/MT2A	2
GO:0071379	GO:0071379	cellular response to prostaglandin stimulus	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	TNFSF4/P2RY6	2
GO:0071786	GO:0071786	endoplasmic reticulum tubular network organization	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	RAB18/RTN3	2
GO:0097709	GO:0097709	connective tissue replacement	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	F2R/TIMP1	2
GO:1900221	GO:1900221	regulation of amyloid-beta clearance	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	CLU/LRP1	2
GO:1903978	GO:1903978	regulation of microglial cell activation	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	SYT11/LRRK2	2
GO:1904292	GO:1904292	regulation of ERAD pathway	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	HERPUD1/CAV1	2
GO:2000269	GO:2000269	regulation of fibroblast apoptotic process	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	STK17B/STK17A	2
GO:2001185	GO:2001185	regulation of CD8-positive, alpha-beta T cell activation	2/875	20/18614	0.241605287604773	0.678705925112962	0.634668025239982	NCKAP1L/ZBTB7B	2
GO:0030111	GO:0030111	regulation of Wnt signaling pathway	19/875	338/18614	0.242603912176844	0.681131117623109	0.636935858898551	EGF/SCYL2/XIAP/MACF1/MDFIC/RBMS3/CAV1/DDIT3/BAMBI/WWTR1/SMAD3/LRRK2/LRP1/DKK1/CYLD/TRABD2B/GLI3/CCN4/ITGA3	19
GO:0030522	GO:0030522	intracellular receptor signaling pathway	17/875	299/18614	0.243311702059218	0.682737518487236	0.638438028286582	GPER1/XIAP/RNF6/TSPAN6/UFD1/CAV1/HSPA1B/NR4A2/VDR/DCBLD2/CRY2/UFM1/AHR/NR2F1/CYLD/RARB/DNAAF4	17
GO:0006790	GO:0006790	sulfur compound metabolic process	18/875	319/18614	0.245080886195373	0.687318763848193	0.642722019097321	ACSL4/PDK4/SLC10A7/SLC7A11/EXT1/AHCYL2/GCLM/CHPF2/BPNT2/CSGALNACT2/DLD/MSRA/DSEL/TDO2/SULT1A1/SULT1A4/NDST3/MAT1A	18
GO:0090398	GO:0090398	cellular senescence	7/875	108/18614	0.245340392820352	0.687663439564393	0.643044330496198	B2M/ID2/CDKN2B/MAP2K3/MAP3K5/NUAK1/LMNA	7
GO:0030217	GO:0030217	T cell differentiation	17/875	300/18614	0.247517959850071	0.692511067800071	0.647577419902958	B2M/SOD1/SMARCA2/RUNX2/ANXA1/EGR3/TCIRG1/BATF/BCL3/TGFBR2/NCKAP1L/ZBTB7B/IL23R/TNFSF4/ITK/GLI3/IL7R	17
GO:0034765	GO:0034765	regulation of ion transmembrane transport	26/875	478/18614	0.247902751864772	0.692511067800071	0.647577419902958	GEM/GPER1/PRNP/UBR3/PINK1/CRACR2A/CAV1/PPP3CC/HECW2/CLIC4/SLC30A1/GLRX/COMMD1/F2R/KCNK3/KCNAB1/LYN/TCIRG1/ATP2B4/AHNAK/G6PD/PDZK1/CATSPER1/FGF11/P2RY6/SCN2A	26
GO:0006383	GO:0006383	transcription by RNA polymerase III	4/875	54/18614	0.24803286754937	0.692511067800071	0.647577419902958	ERCC6/BRF2/ELL/INHBA	4
GO:0014009	GO:0014009	glial cell proliferation	4/875	54/18614	0.24803286754937	0.692511067800071	0.647577419902958	PLAG1/CDKN2B/CLU/LYN	4
